,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.5120492047894604,0.9742009546250981,0.1819038514213163,0.0,0.0,0.0
Valid,0.4925314465408805,0.9743837602706622,0.18272376186649947,0.0,0.0,0.0
Test,0.48726220016542593,0.9739004349927501,0.18279458445290603,0.0,0.0,0.0
