,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.9995162309439909,0.9911466294613088,0.036246794076802945,0.9827799019316958,0.9856245060196774,0.984188816696802
Valid,0.9973873658295016,0.9771971935007385,0.06720750464660669,0.9538303791590728,0.9651939352216282,0.9592878187503093
Test-OCTMNIST,0.9923400000000001,0.877,0.33755252978881684,0.877,0.9099746833299465,0.8743024403144555
Test-OCTDL,0.8840105115688303,0.5718901453957996,1.6624726282866924,0.41184127638793133,0.6402349510289425,0.45957893194840405
