Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.4081281346188588,0.9635095230045061,0.25548502323260314,0.003298308263919715,0.0005505430063266851,0.00013864177276613442,0.000222820218363814,0.00032542453109283474,0.0004514796218516137
Valid,0.2352736356068224,0.9104540718351458,0.29461172319771645,0.024987961025320936,0.0033047266360333874,0.002268041237113402,0.0030539013589861047,0.003576158940397351,0.0038177339901477834
Test,-0.10926444892466429,0.6323191075404839,0.4521473996002532,2.6027991370137213,0.2271498807974433,0.21171171171171171,0.21346153846153845,0.2255772646536412,0.2298187808896211
