Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.009831411045339137,0.5340770420562524,0.013209959781279493,0.03348385275275201,0.01020970779867555,0.021505376344086023,0.005555555555555556,0.008135659674573612,0.010126231100013872
Valid,0.05293054580049855,0.5937074065462813,0.04264539757067239,0.06459313389403465,0.018116414095832242,0.0,0.004291845493562232,0.0137524557956778,0.016230366492146597
Test,0.3693485882836272,0.7446089201565356,0.5643802760408322,0.7514777188576787,0.16171326622354465,0.0,0.11790393013100436,0.1423487544483986,0.1522956326987682
