,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.9999710513883764,0.996738857764027,0.012978293938491373,0.9965080218708359,0.996616875374005,0.9965490760798974
Valid,0.9995129907759619,0.9813084112149533,0.058117787669961785,0.9848255420029157,0.9812714413642469,0.9829386542704528
Test-Blood,0.9993000820416702,0.980415083308974,0.07973364881167971,0.9790012933608438,0.9803170539649273,0.9794952234491366
Test-Raabin,0.637042289846247,0.10903244665302543,inf,0.13263723150357995,0.13454266624427613,0.0353868235693038
