Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.3334363882821743,0.9255165883219535,0.30944923401564717,0.021470261003749734,0.004113998891805115,0.0025547445255474453,0.0033697420404369045,0.0036330608537693005,0.0039023302486341843
Valid,0.3193716434791222,0.9244040368888115,0.3699844524416177,0.0263519953113691,0.004432105784782354,0.004208754208754209,0.0040290088638195,0.003955696202531646,0.004672897196261682
Test,0.047950408893629295,0.7890910911358024,0.6338204532260019,3.08756929777501,0.1760135279919336,0.134226275292106,0.14542046063202999,0.15704800817160366,0.1668705652067531
