,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.6091087091021582,0.9728113104948342,0.1480182243129023,0.0,0.0,0.0
Valid,0.6087994159928122,0.9743837602706622,0.14918248789660007,0.0,0.0,0.0
Test,0.5762154213767117,0.9734171097148381,0.15481693346678754,0.0,0.0,0.0
