Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,-0.4764728300073769,9.63095695056717e-118,0.09153460689798837,0.4076464005967922,0.06516515108299258,0.21052631578947367,0.0873015873015873,0.09014675052410902,0.09702209414024976,0.525710155909495
