Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.4797830975888245,0.9478394051211679,0.14137105537588346,0.004698231382027752,0.0005669193728046498,0.00014614808454666692,0.0002471309639652163,0.0003735471172219588,0.0004123597976687926
Valid,0.3397416344903295,0.9229481366380519,0.19413137724183643,0.011489931956484973,0.0020521799993713334,0.0004967709885742673,0.001109416169740674,0.0018062185524448458,0.0017313875834776156
Test,0.15650740525816093,0.7698749244432046,0.4400405848106303,0.5773846844994782,0.10077268176498655,0.06763285024154589,0.08846918489065607,0.10588235294117647,0.11970074812967581
