Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.2662396741545004,0.9285166924942161,0.3126539359147521,0.022419349735906546,0.0036638870537652763,0.001957133992075994,0.00238894344213041,0.0030070539302475903,0.003365529318411908
Valid,0.22516352421025776,0.9123069774434949,0.2981537880535149,0.03866368546125962,0.005204436474903352,0.0035486160397444995,0.0045992115637319315,0.00479737406893069,0.005048017729623246
Test,-0.047020787609406846,0.7039865838999749,0.5005222626210063,2.535561833002721,0.19982814030813878,0.20619658119658119,0.21442495126705652,0.22140896614821592,0.228270412642669
