,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.7221175376076193,0.9475341779400186,0.16740691712261416,0.15444015444015444,0.07220216606498195,0.0984009840098401
Valid,0.7734283838973162,0.9461626575028637,0.1600407530665171,0.28125,0.1125,0.16071428571428573
Test,0.7135179095505817,0.9479107040641099,0.17145577544486387,0.09090909090909091,0.046875,0.061855670103092786
