Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.36378596301062965,0.9657029955480099,0.32178396731799586,0.004364783293764975,0.000901004952515236,0.0002707459049681874,0.0003672869735553379,0.0003482298316889147,0.00044603033006244426
Valid,0.3508711177040979,0.9619599368553344,0.40758492750912745,0.005519140412095179,0.001192787212297126,0.0,0.0008410428931875525,0.0008019246190858059,0.000779423226812159
Test,-0.06153966119215051,0.6507714617725772,0.6838472574637986,7.796936921082246,0.35304243742999714,0.3929824561403509,0.3905191873589165,0.38915375446960665,0.3907194384870345
