Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.01222612599869408,0.5209047574753578,0.019311229217909193,0.042796088098458,0.015253970549403218,0.0,0.0033259423503325942,0.008357709987463435,0.015551366635249765
Valid,0.024109493699810414,0.5732634126663978,0.02997191518076093,0.04775389294894218,0.015751345132636818,0.0,0.007194244604316547,0.00911854103343465,0.014729950900163666
Test,0.673150657977909,0.956988343939095,0.9378750746185635,2.2860611122781043,0.15941008763760245,0.00823045267489712,0.026872246696035242,0.02679127725856698,0.03202115158636898
