Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.48510188373288043,0.9945661693588309,0.22529358798198834,8.598203097060659e-05,1.1752278730026497e-05,0.0,0.0,0.0,0.0
Valid,0.1966599785389152,0.9479018912529551,0.17542143633330165,0.005081319107974227,0.0007304584943084327,0.0,0.0008361204013377926,0.0007980845969672786,0.000778816199376947
Test,-0.09785717261234887,0.6965592192511367,0.6494909528970799,7.052596126301171,0.3008625239274515,0.313586606567933,0.32470444353852423,0.332011106703689,0.3383356070941337
