,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.9999997497316411,0.9993310477464671,0.012536170831536176,0.9992921245002151,0.9993935961115785,0.9993426560077122
Valid,0.9998396483813172,0.9889018691588785,0.03718509466241938,0.9908435534839646,0.9895187845413957,0.990170104703056
Test-Blood,0.9993897257653045,0.9877228880444314,0.06356140719311709,0.9872333396784211,0.9901539367329031,0.9886141902829347
Test-Raabin,0.6849955508252364,0.15229465068693365,7.579864190375965,0.14100284495021337,0.13850043029259895,0.052742198117019065
