Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,-0.018619370538993776,0.36636279863221305,0.0014442789417343119,0.0077371572316573805,0.002718967353075629,0.0,0.0087527352297593,0.00314070351758794,0.003002101471029721
Valid,0.028596995946828574,0.5781588803469349,0.025238039173300374,0.032798750027376776,0.008261964609770397,0.0,0.0,0.003205128205128205,0.011725293132328308
Test,0.6017649421679324,0.9180789875514062,0.8350263307496578,1.607609436701779,0.1437214782389463,0.0,0.016039823008849558,0.01813553929366847,0.01790957134468585
