Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.9617434737484026,0.9336439626723987,0.08151546760534215,0.1685085774914204,0.0008893975381715584,0.0,0.0,0.0,0.0
Valid,0.8990266087436283,0.9180973403095706,0.13920015179677528,0.17156732435135658,0.0025428161096809464,0.0,0.0,0.0,0.0
Test,0.3990357781218834,0.761450765462798,0.5540645146802952,0.9254036838420194,0.2120404162764701,0.3114754098360656,0.17773943054357205,0.13314840499306518,0.17951105937136205
