Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.9983409408380597,1.0,1.0,0.0014020252819619493,3.4960712305221398e-09,0.0,0.0,0.0,0.0
Valid,0.4083502266580879,0.9266254473120265,0.5280733064384208,0.04002012048668376,0.004941269803685972,0.0019880715705765406,0.004366812227074236,0.0034100596760443308,0.0032232070910556
Test,0.21427624827115443,0.840189454136762,0.707543660281225,0.7838984477092422,0.16845954400417212,0.20172108327005822,0.25917686318131256,0.29518320296418277,0.31740148263753415
