Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.6943616249858151,1.1029700868045283e-297,0.03169720775097631,0.8306895603397728,0.37729058460092324,0.01634877384196185,0.022093023255813953,0.023429179978700747,0.02217741935483871,0.4649724824928314
