Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.0665563820371643,0.002454212910275726,0.01809309354804961,0.6154213767116993,0.04030427400858367,0.016736401673640166,0.017528483786152498,0.021532615579480684,0.02412280701754386,0.08977283098169922
