Split,Pearson's Correlation,AUROC,AUPR,AURC (CE Loss),AURC (0/1 Loss),Sigma Risk (0.1),Sigma Risk (0.2),Sigma Risk (0.3),Sigma Risk (0.4)
Train,0.4420883269168101,0.9723586477861488,0.2937202154300237,0.002356327183248324,0.00036942439164431505,0.0,3.720168895667863e-05,0.00012218777205871123,0.00019332744144940345
Valid,0.2674909216875778,0.9275687392755302,0.28669708554960194,0.01794398628318171,0.002521769422307551,0.0009772782799902272,0.0011641443538998836,0.002184002184002184,0.0027325798037510867
Test,-0.029842608800727494,0.677036190505118,0.45873447326667477,1.5645040855783487,0.19467237294210576,0.16584158415841585,0.17722772277227722,0.18974820143884893,0.2059800664451827
