Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.5939364057063035,4.581805363556644e-167,0.015905959043865336,0.8388742939708393,0.21411783126884382,0.0196078431372549,0.0070052539404553416,0.009584664536741214,0.010806317539484621,0.22169380319125204
