Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.14910467090868534,9.344719944163434e-12,0.033417667221216765,0.4716106249040381,0.03191820151466497,0.03121852970795569,0.0317227916056613,0.031630170316301706,0.031507513330101794,0.2778810918467335
