,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.6659989502754964,0.977739603464319,0.19252413301478336,0.023166023166023165,0.09375,0.03715170278637771
Valid,0.7425612602100349,0.9788087056128293,0.18815220740288024,0.0,0.0,0.0
Test,0.6090307980623033,0.9788208357183743,0.2038657033852932,0.030303030303030304,0.16666666666666666,0.05128205128205128
