Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.49941282516159247,5.915611044591661e-131,0.08630552464564659,0.7684736479899066,0.4371272609401119,0.01875,0.05805515239477504,0.07396733909702209,0.10113207547169811,0.4330738166054352
