,AUC,Accuracy,Crossentropy Loss,Recall,Precision,F1-Score
Train,0.7314030097358569,0.8254240927635818,0.49035619045542084,0.4942084942084942,0.052545155993431854,0.09499072356215213
Valid,0.7938484539089848,0.8344788087056129,0.48471880908138015,0.65625,0.07023411371237458,0.1268882175226586
Test,0.726424100986528,0.8053806525472238,0.504659280978446,0.5757575757575758,0.05507246376811594,0.10052910052910052
