Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.48883185685466163,1.3205738885944477e-105,0.009422783544064495,0.7170538524097451,0.04798478421127262,0.00778816199376947,0.008097165991902834,0.007017543859649123,0.008073817762399077,0.45798240706633175
