Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.6869139274305978,3.5399475284685106e-244,0.04059173906895847,0.8762391664232156,0.48236877555771557,0.043478260869565216,0.010810810810810811,0.0075,0.006956521739130435,0.2706559082308669
