Split,Pearson's Correlation,Pearson's P-Value,AURC (0/1 Loss),AUROC,AUPR,Sigma-Risk Score (0.1),Sigma-Risk Score (0.2),Sigma-Risk Score (0.3),Sigma-Risk Score (0.4),AURC
Test,0.45683514870031483,8.389553222135325e-91,0.052728413494116166,0.819215977457924,0.4099827726551989,0.010903426791277258,0.0337909186906019,0.06531332744924978,0.08723235527359238,0.1715292918111434
